,freq_tr,freq_te,cnt_tr,cnt_te,abs_diff,rel_change
ARHGEF9,0.008708272859216255,0.016496465043205028,54,42,0.007788192183988773,0.8943440691280442
ARID4A,0.016771488469601678,0.031029065200314218,104,79,0.01425757673071254,0.8501080125687351
ARID4B,0.01628769553297855,0.023959151610369208,101,61,0.0076714560773906565,0.4709970211475194
ARID5B,0.018222867279471054,0.031029065200314218,113,79,0.012806197920843164,0.7027542770544111
ARL2BP,0.002257700370907918,0.003927729772191673,14,10,0.0016700294012837549,0.739703736954326
ARL3,0.002257700370907918,0.0019638648860958365,14,5,-0.00029383548481208164,-0.13014813152283702
ARL4A,0.0017739074342847927,0.003534956794972506,11,9,0.0017610493606877132,0.9927515532385918
ARL6IP1,0.0024189646831156266,0.003534956794972506,15,9,0.0011159921118568793,0.4613511390416339
ARL8A,0.0020964360587002098,0.003142183817753339,13,8,0.001045747759053129,0.4988216810683425
ARPC2,0.0041928721174004195,0.006284367635506678,26,16,0.002091495518106258,0.4988216810683425
ARPC3,0.0008063215610385422,0.0027494108405341712,5,7,0.0019430892794956292,2.4098193244304795
ARPC5L,0.0008063215610385422,0.008248232521602514,5,21,0.007441910960563972,9.229457973291439
ARPP19,0.0012901144976616675,0.002356637863315004,8,6,0.0010665233656533366,0.8266889238020425
ARPP21,0.020319303338171262,0.03534956794972506,126,90,0.015030264611553799,0.7397037369543262
ARRB1,0.00516045799064667,0.012568735271013355,32,32,0.007408277280366685,1.4355852317360567
ARRB2,0.003386550556361877,0.0204241948153967,21,52,0.017037644259034826,5.030972954774998
ART3,0.00612804386389292,0.01021209740769835,38,26,0.00408405354380543,0.6664530532930913
ARTN,0.0009675858732462506,0.010604870384917517,6,27,0.009637284511671266,9.960133542812253
ASB13,0.002902757619738752,0.006677140612725845,18,17,0.003774382992987093,1.3002749410840535
ASB7,0.0043541364296081275,0.009426551453260016,27,24,0.005072415023651889,1.1649646504320506
ASCL1,0.003386550556361877,0.018853102906520033,21,48,0.015466552350158156,4.5670519582538445
ASF1A,0.0024189646831156266,0.00432050274941084,15,11,0.0019015380662952136,0.7860958366064413
ASF1B,0.0032252862441541686,0.00432050274941084,20,11,0.0010952165052566716,0.33957187745483103
ASL,0.007418158361554588,0.012961508248232521,46,33,0.005543349886677934,0.747267666245432
ASNS,0.008385744234800839,0.01728201099764336,52,44,0.008896266762842522,1.0608798114689706
ASS1,0.00725689404934688,0.015318146111547526,45,39,0.008061252062200645,1.1108405341712488
ATAD2,0.019190453152717304,0.047918303220738416,119,122,0.028727850068021112,1.4969865400991507
ATF1,0.0043541364296081275,0.006677140612725845,27,17,0.002323004183117717,0.5335166273893691
ATF3,0.0019351717464925011,0.00864100549882168,12,22,0.0067058337523291794,3.4652395915161036
ATF4,0.006450572488308337,0.012175962293794187,40,31,0.00572538980548585,0.8875785545954439
ATF5,0.0035478148685695854,0.025530243519245877,22,65,0.021982428650676292,6.196047275583804
ATF6,0.01128850185453959,0.0204241948153967,70,52,0.009135692960857112,0.8092918864324994
ATG10,0.0020964360587002098,0.00864100549882168,13,22,0.006544569440121471,3.121759622937941
ATG4A,0.004515400741815836,0.007855459544383346,28,20,0.0033400588025675098,0.739703736954326
ATG4B,0.0038703434929850023,0.01178318931657502,24,30,0.007912845823590017,2.0444815396700706
ATL2,0.0059667795516852125,0.014532600157109192,37,37,0.00856582060542398,1.4355852317360567
ATOH8,0.002580228995323335,0.009426551453260016,16,24,0.006846322457936682,2.653377847604085
ATOX1,0.0006450572488308337,0.00039277297721916735,4,1,-0.0002522842716116664,-0.39110369206598583
ATP1A1,0.012094823415578132,0.03456402199528672,75,88,0.02246919857970859,1.8577533385703062
ATP1A3,0.02048056765037897,0.03260015710919089,127,83,0.012119589458811919,0.5917604270401001
ATP1B1,0.0043541364296081275,0.003534956794972506,27,9,-0.0008191796346356216,-0.1881382560879811
ATP1B3,0.0032252862441541686,0.004713275726630008,20,12,0.0014879894824758396,0.46135113904163405
ATP2A1,0.0172552814062248,0.0420267085624509,107,107,0.0247714271562261,1.4355852317360567
ATP2A2,0.012578616352201259,0.021602513747054203,78,55,0.009023897394852945,0.717399842890809
ATP2B1,0.015320109659732302,0.022780832678711706,95,58,0.007460723018979404,0.48698887832306614
ATP2B4,0.01644895984518626,0.03574234092694423,102,91,0.019293381081757967,1.1729240792939328
ATP2C1,0.010804708917916465,0.018067556952081697,67,46,0.007262848034165232,0.6721928456695314
ATP4A,0.01741654571843251,0.04595443833464258,108,117,0.028537892616210068,1.6385506677140615
ATP5F1A,0.0,0.007069913589945012,0,18,0.007069913589945012,
ATP5F1B,0.0,0.006284367635506678,0,16,0.006284367635506678,
ATP5F1C,0.0,0.006677140612725845,0,17,0.006677140612725845,
ATP5F1D,0.0,0.003534956794972506,0,9,0.003534956794972506,
ATP5F1E,0.0,0.001178318931657502,0,3,0.001178318931657502,
ATP5MC1,0.0,0.0015710919088766694,0,4,0.0015710919088766694,
ATP5MC2,0.0,0.0054988216810683424,0,14,0.0054988216810683424,
ATP5MC3,0.0,0.002356637863315004,0,6,0.002356637863315004,
ATP5ME,0.0,0.0019638648860958365,0,5,0.0019638648860958365,
ATP5MF,0.0,0.0019638648860958365,0,5,0.0019638648860958365,
ATP5MG,0.0,0.0019638648860958365,0,5,0.0019638648860958365,
ATP5PB,0.0,0.007462686567164179,0,19,0.007462686567164179,
ATP5PD,0.0,0.0015710919088766694,0,4,0.0015710919088766694,
ATP5PF,0.0,0.003142183817753339,0,8,0.003142183817753339,
ATP5PO,0.0,0.003142183817753339,0,8,0.003142183817753339,
ATP6AP1,0.005321722302854378,0.01335428122545169,33,34,0.008032558922597311,1.5093908448189677
ATP6V0A1,0.009353330108047089,0.020031421838177535,58,51,0.010678091730130446,1.1416352899748086
ATP6V0A4,0.0133849379132398,0.03574234092694423,83,91,0.022357403013704428,1.6703404347949538
ATP6V0B,0.002257700370907918,0.008248232521602514,14,21,0.0059905321506945955,2.6533778476040846
ATP6V0C,0.0019351717464925011,0.003927729772191673,12,10,0.001992558025699172,1.0296543597800472
ATP6V0D1,0.0043541364296081275,0.00864100549882168,27,22,0.004286869069213553,0.9845509295627127
ATP6V0E1,0.001128850185453959,0.0007855459544383347,7,2,-0.0003433042310156244,-0.30411850521826955
ATP6V1B1,0.011127237542331882,0.0204241948153967,69,52,0.009296957273064819,0.8355135079749991
ATP6V1C1,0.0041928721174004195,0.009033778476040848,26,23,0.004840906358640429,1.1545561665357422
ATP6V1D,0.002580228995323335,0.007855459544383346,16,20,0.0052752305490600115,2.0444815396700706
ATP6V1E1,0.0024189646831156266,0.00589159465828751,15,15,0.003472629975171883,1.4355852317360565
ATP6V1F,0.001451378809869376,0.003534956794972506,9,9,0.00208357798510313,1.4355852317360565
ATP6V1G1,0.0012901144976616675,0.003534956794972506,8,9,0.0022448422973108386,1.7400333857030639
ATP6V1H,0.005482986615062087,0.010997643362136685,34,28,0.005514656747074598,1.0057760731943994
ATP7A,0.018061602967263345,0.025923016496465043,112,66,0.007861413529201697,0.435255582987319
ATP8B1,0.012739880664408966,0.029065200314218383,79,74,0.01632531964980942,1.2814342677021293
ATRN,0.014191259474278342,0.02670856245090338,88,68,0.012517302976625037,0.8820431336142256
ATRX,0.06369940332204484,0.05852317360565593,395,149,-0.005176229716388904,-0.08126025435779137
ATXN1,0.01628769553297855,0.061272584446190104,101,156,0.04498488891321155,2.761894021295295
ATXN2,0.013707466537655217,0.034956794972505895,85,89,0.021249328434850678,1.5502010073471653
AUH,0.003709079180777294,0.008248232521602514,23,21,0.00453915334082522,1.2237952115850952
AURKA,0.0041928721174004195,0.009426551453260016,26,24,0.005233679335859597,1.2482325216025139
AURKB,0.004676665054023544,0.011390416339355853,29,29,0.006713751285332309,1.435585231736057
AUTS2,0.019351717464925013,0.05577376276512176,120,142,0.03642204530019675,1.882109190887667
AVL9,0.006773101112723754,0.016889238020424194,42,43,0.01011613690770044,1.4935753563012009
AVPR1A,0.009998387356877922,0.0204241948153967,62,52,0.010425807458518779,1.0427489040366928
AXIN1,0.012739880664408966,0.025530243519245877,79,65,0.012790362854836911,1.0039625324410593
AXIN2,0.012578616352201259,0.03927729772191673,78,100,0.026698681369715472,2.1225451688923798
AXL,0.017094017094017096,0.03534956794972506,106,90,0.018255550855707965,1.0679497250589158
AZGP1,0.00516045799064667,0.01021209740769835,32,26,0.005051639417051681,0.978913000785546
B2M,0.00725689404934688,0.024351924587588374,45,62,0.017095030538241494,2.355695208169678
B3GALT6,0.001451378809869376,0.016496465043205028,9,42,0.015045086233335652,10.366064414768264
B3GAT1,0.008385744234800839,0.020031421838177535,52,51,0.011645677603376696,1.388747054202671
B3GAT3,0.004515400741815836,0.009426551453260016,28,24,0.00491115071144418,1.0876444843451913
B3GNT3,0.0077406869859700045,0.018067556952081697,48,46,0.010326869966111693,1.3341025137470544
B4GALNT2,0.009998387356877922,0.020816967792615867,62,53,0.010818580435737945,1.082032536806629
B4GALT1,0.0035478148685695854,0.006677140612725845,22,17,0.0031293257441562593,0.8820431336142256
B4GALT2,0.005321722302854378,0.009426551453260016,33,24,0.004104829150405638,0.7713347139898595
B4GALT4,0.003386550556361877,0.012175962293794187,21,31,0.00878941173743231,2.595387723038941
B4GALT5,0.00612804386389292,0.01335428122545169,38,34,0.007226237361558769,1.1792078389217349
B4GALT7,0.0035478148685695854,0.009819324430479183,22,25,0.006271509561909597,1.767710490609155
BACH1,0.010159651669085631,0.015710919088766692,63,40,0.005551267419681061,0.5464033217371788
BAG1,0.0016126431220770843,0.009033778476040848,10,23,0.007421135353963764,4.60184603299293
BAG3,0.0059667795516852125,0.02199528672427337,37,56,0.016028507172588156,2.6862911615464635
BAIAP2,0.0077406869859700045,0.028279654359780047,48,72,0.020538967373810044,2.653377847604085
BAK1,0.002902757619738752,0.007462686567164179,18,19,0.004559928947425428,1.5708955223880599
BANF1,0.0012901144976616675,0.0019638648860958365,8,5,0.000673750388434169,0.5222407698350353
BANK1,0.01435252378648605,0.02356637863315004,89,60,0.009213854846663988,0.641967571956892
BARD1,0.009514594420254797,0.023959151610369208,59,61,0.01444455719011441,1.5181474429813469
BASP1,0.0041928721174004195,0.015318146111547526,26,39,0.011125273994147106,2.6533778476040846
BATF,0.002902757619738752,0.003927729772191673,18,10,0.0010249721524529212,0.35310290652003135
BATF2,0.002902757619738752,0.007069913589945012,18,18,0.00416715597020626,1.4355852317360565
BATF3,0.001451378809869376,0.00864100549882168,9,22,0.007189626688952304,4.953652788688138
BAX,0.004031607805192711,0.02631578947368421,25,67,0.0222841816684915,5.527368421052632
BAZ2A,0.01741654571843251,0.029065200314218383,108,74,0.011648654595785873,0.6688269180413723
BBOX1,0.006289308176100629,0.012175962293794187,39,31,0.005886654117693558,0.9359780047132756
BCAM,0.010804708917916465,0.027101335428122545,67,69,0.01629662651020608,1.5082892685042972
BCAN,0.019190453152717304,0.030243519245875882,119,77,0.011053066093158578,0.5759669146527424
BCAP31,0.0027414933075310434,0.00432050274941084,17,11,0.0015790094418797968,0.5759669146527423
BCAR1,0.010965973230124174,0.02356637863315004,68,60,0.012600405403025865,1.149045792708285
BCAR3,0.009192065795839382,0.020816967792615867,57,53,0.011624901996776486,1.2646669698598418
BCAT1,0.006773101112723754,0.01335428122545169,42,34,0.006581180112727935,0.9716642352149031
BCKDHA,0.005482986615062087,0.01335428122545169,34,34,0.007871294610389603,1.4355852317360567
BCKDHB,0.004031607805192711,0.008248232521602514,25,21,0.004216624716409803,1.0458915946582876
BCL10,0.0041928721174004195,0.012961508248232521,26,33,0.008768636130832102,2.091319717203456
BCL11B,0.01451378809869376,0.03809897879025923,90,97,0.02358519069156547,1.625019638648861
BCL2,0.0032252862441541686,0.009033778476040848,20,23,0.00580849223188668,1.8009230164964651
BCL2A1,0.002902757619738752,0.009426551453260016,18,24,0.006523793833521264,2.2474469756480757
BCL2L1,0.0032252862441541686,0.003927729772191673,20,10,0.0007024435280375044,0.21779261586802826
BCL2L10,0.001451378809869376,0.009426551453260016,9,24,0.00797517264339064,5.494893951296151
BCL2L11,0.0043541364296081275,0.008248232521602514,27,21,0.0038940960919943866,0.8943440691280442
BCL2L13,0.004837929366231253,0.009819324430479183,30,25,0.0049813950642479295,1.029654359780047
BCL2L2,0.0020964360587002098,0.0019638648860958365,13,5,-0.00013257117260437323,-0.06323644933228603
BCL3,0.005321722302854378,0.020031421838177535,33,51,0.014709699535323157,2.7640862672284516
BCL6,0.012739880664408966,0.02513747054202671,79,64,0.012397589877617745,0.9731323396342739
BCR,0.012901144976616674,0.03613511390416339,80,92,0.02323396892754672,1.8009230164964651
BDH2,0.0035478148685695854,0.007462686567164179,22,19,0.003914871698594594,1.1034599728629582
BDKRB1,0.005321722302854378,0.01335428122545169,33,34,0.008032558922597311,1.5093908448189677
BDKRB2,0.009514594420254797,0.009426551453260016,59,24,-8.80429669947811e-05,-0.009253465056519281
BDNF,0.006289308176100629,0.00864100549882168,39,22,0.002351697322721051,0.3739198743126471
BEST1,0.005321722302854378,0.018067556952081697,33,46,0.012745834649227319,2.3950582018138973
BET1,0.0012901144976616675,0.002356637863315004,8,6,0.0010665233656533366,0.8266889238020425
BGN,0.005805515239477504,0.012961508248232521,36,33,0.007155993008755018,1.2326197957580518
BHLHE40,0.00516045799064667,0.009426551453260016,32,24,0.004266093462613346,0.8266889238020425
BID,0.0027414933075310434,0.009426551453260016,17,24,0.006685058145728973,2.4384732683332566
BIK,0.0017739074342847927,0.0027494108405341712,11,7,0.0009755034062493785,0.549917874741127
BIN1,0.00612804386389292,0.014925373134328358,38,38,0.008797329270435437,1.4355852317360565
BIRC2,0.006450572488308337,0.009426551453260016,40,24,0.002975978964951679,0.46135113904163405
BIRC3,0.00725689404934688,0.01767478397486253,45,45,0.01041788992551565,1.4355852317360565
BIRC5,0.0027414933075310434,0.005106048703849175,17,13,0.002364555396318132,0.8625063536805139
BLCAP,0.001451378809869376,0.0015710919088766694,9,4,0.00011971309900729349,0.08248232521602522
BLVRA,0.004676665054023544,0.012175962293794187,29,31,0.007499297239770643,1.6035566270281987
BLVRB,0.0017739074342847927,0.004713275726630008,11,12,0.0029393682923452152,1.657002070984789
BMF,0.0024189646831156266,0.005106048703849175,15,13,0.0026870840207335487,1.110840534171249
BMP1,0.011449766166747298,0.03574234092694423,71,91,0.02429257476019693,2.12166557870396
BMP2,0.006611836800516046,0.014139827179890024,41,36,0.007527990379373978,1.138562642499952
BMP2K,0.01225608772778584,0.032992930086410056,76,84,0.020736842358624216,1.6919626245503785
BMP6,0.009030801483631673,0.02474469756480754,56,63,0.01571389608117587,1.7400333857030637
BMPR1A,0.0043541364296081275,0.012961508248232521,27,33,0.008607371818624393,1.9768263943440691
BMPR1B,0.008063215610385421,0.014925373134328358,50,38,0.006862157523942937,0.851044776119403
BMPR2,0.012739880664408966,0.03927729772191673,79,100,0.026537417057507763,2.0830192806785526
BNIP3,0.0027414933075310434,0.010997643362136685,17,28,0.008256150054605641,3.011552146388799
BNIP3L,0.0012901144976616675,0.005106048703849175,8,13,0.003815934206187508,2.957826001571092
BOLA2,0.0,0.0,0,0,0.0,
BPGM,0.002902757619738752,0.007069913589945012,18,18,0.00416715597020626,1.4355852317360565
BPHL,0.004999193678438961,0.011390416339355853,31,29,0.006391222660916892,1.2784507006563113
BPNT1,0.003709079180777294,0.007462686567164179,23,19,0.003753607386386885,1.0120051914341337
BRAF,0.0706337687469763,0.09033778476040849,438,230,0.01970401601343219,0.27896028150523516
BRCA1,0.021125624899209806,0.030636292223095052,131,78,0.009510667323885245,0.45019578683520917
BRCA2,0.03080148363167231,0.059308719560094265,191,151,0.028507235928421956,0.9255150261368825
BRDT,0.013707466537655217,0.025923016496465043,85,66,0.012215549958809826,0.891160297583291
BRF2,0.001128850185453959,0.01178318931657502,7,30,0.01065433913112106,9.438222421725957
BRMS1L,0.002580228995323335,0.009426551453260016,16,24,0.006846322457936682,2.653377847604085
BRPF3,0.014191259474278342,0.023959151610369208,88,61,0.009767892136090866,0.6883033992715848
BRS3,0.008385744234800839,0.009033778476040848,52,23,0.0006480342412400093,0.07727808326787111
BSG,0.00516045799064667,0.01178318931657502,32,30,0.006622731325928349,1.283361154752553
BST2,0.002257700370907918,0.004713275726630008,14,12,0.00245557535572209,1.0876444843451913
BTBD3,0.007901951298177712,0.015710919088766692,49,40,0.00780896779058898,0.9882328422335157
BTC,0.0035478148685695854,0.00589159465828751,22,15,0.002343779789717924,0.6606262943654931
BTG1,0.004031607805192711,0.00432050274941084,25,11,0.0002888949442181295,0.07165750196386485
BTG2,0.004676665054023544,0.0027494108405341712,29,7,-0.001927254213489373,-0.41210011647750355
BTG3,0.00306402193194646,0.006677140612725845,19,17,0.0036131186807793845,1.1792078389217349
