ID,burden,pred_hypothesis,nn_train_class,nn_jaccard,is_twin,twin_raw,pred_pre17
TEST_1778,10,OV,LGG,0.33333334,False,,OV
TEST_1779,2,THCA,KIPAN,0.0,False,,PRAD
TEST_1780,18,TGCT,SARC,0.3,False,,SARC
TEST_1781,27,HNSC,HNSC,0.33333334,False,,HNSC
TEST_1782,66,LUAD,LUSC,0.21621622,False,,LUSC
TEST_1783,18,LIHC,UCEC,0.5,False,,LIHC
TEST_1784,4,THYM,KIPAN,0.0,False,,PRAD
TEST_1785,0,THYM,KIPAN,0.0,False,,THYM
TEST_1786,465,COAD,STES,0.33870968,False,,COAD
TEST_1787,74,LUSC,LUSC,0.1875,False,,LUSC
TEST_1788,20,ACC,BRCA,0.4,False,,ACC
TEST_1789,206,STES,UCEC,0.20325203,False,,COAD
TEST_1790,38,STES,SARC,0.33333334,False,,STES
TEST_1791,4,PRAD,PRAD,0.5,False,,PRAD
TEST_1792,74,LIHC,BLCA,0.19354838,False,,HNSC
TEST_1793,22,KIPAN,BRCA,0.33333334,False,,KIPAN
TEST_1794,77,SKCM,PAAD,0.23076923,False,,LUSC
TEST_1795,207,SKCM,SKCM,0.24539877,False,,SKCM
TEST_1796,32,KIPAN,LUAD,0.25,False,,KIPAN
TEST_1797,78,LUAD,GBMLGG,0.21052632,False,,LUAD
TEST_1798,124,BLCA,LUSC,0.2037037,False,,BLCA
TEST_1799,46,LUAD,KIPAN,0.1923077,False,,LUSC
TEST_1800,42,LIHC,KIRC,0.2,False,,LIHC
TEST_1801,6,BRCA,BRCA,1.0,False,,BRCA
TEST_1802,4,OV,OV,0.6666667,False,,OV
TEST_1803,42,DLBC,COAD,0.22222222,False,,DLBC
TEST_1804,1,LAML,KIPAN,0.0,False,,LAML
TEST_1805,5,BRCA,BRCA,0.6666667,False,,BRCA
TEST_1806,18,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_1807,5,THCA,KIPAN,0.0,False,,THCA
TEST_1808,2,PRAD,SKCM,1.0,False,,PRAD
TEST_1809,40,STES,COAD,0.23809524,False,,STES
TEST_1810,5,PRAD,BRCA,1.0,False,,PRAD
TEST_1811,68,LUAD,LUSC,0.2,False,,LUSC
TEST_1812,26,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_1813,7,BRCA,BRCA,1.0,False,,BRCA
TEST_1814,84,STES,COAD,0.1891892,False,,STES
TEST_1815,63,STES,BRCA,0.18181819,False,,STES
TEST_1816,20,KIPAN,BRCA,0.25,False,,KIPAN
TEST_1817,238,LUAD,COAD,0.297561,False,,LUAD
TEST_1818,41,STES,THYM,0.23529412,False,,LUSC
TEST_1819,50,LUAD,STES,0.1923077,False,,LUAD
TEST_1820,76,LUSC,STES,0.16666667,False,,LUSC
TEST_1821,8,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_1822,16,LUAD,HNSC,0.3,False,,LUAD
TEST_1823,621,STES,PAAD,0.4599303,False,,STES
TEST_1824,34,BRCA,COAD,0.375,False,,OV
TEST_1825,55,STES,KIRC,0.2173913,False,,STES
TEST_1826,37,STES,OV,0.27272728,False,,LUAD
TEST_1827,3,BRCA,KIPAN,0.0,False,,PRAD
TEST_1828,11,TGCT,GBMLGG,0.2857143,False,,SARC
TEST_1829,34,STES,STES,0.23076923,False,,STES
TEST_1830,1,THCA,KIPAN,0.0,False,,PRAD
TEST_1831,27,STES,UCEC,0.375,False,,GBMLGG
TEST_1832,0,THYM,KIPAN,0.0,False,,THYM
TEST_1833,1,KIPAN,KIPAN,1.0,True,TIE,KIPAN
TEST_1834,11,GBMLGG,BRCA,0.4,False,,GBMLGG
TEST_1835,56,KIPAN,COAD,0.2,False,,LUSC
TEST_1836,20,GBMLGG,BRCA,0.2857143,False,,GBMLGG
TEST_1837,941,ACC,PAAD,0.5416667,False,,ACC
TEST_1838,90,LUAD,HNSC,0.18421052,False,,LUAD
TEST_1839,39,STES,STES,0.22727273,False,,STES
TEST_1840,4,PCPG,THYM,0.33333334,False,,PCPG
TEST_1841,19,BRCA,OV,0.5,False,,OV
TEST_1842,47,STES,BRCA,0.23809524,False,,STES
TEST_1843,20,LIHC,UCEC,0.4,False,,LIHC
TEST_1844,46,CESC,STES,0.16666667,False,,CESC
TEST_1845,23,KIPAN,GBMLGG,0.21428572,False,,CESC
TEST_1846,18,KIPAN,PRAD,0.4,False,,CESC
TEST_1847,8,GBMLGG,PRAD,0.6666667,False,,GBMLGG
TEST_1848,25,KIPAN,KIPAN,0.33333334,False,,KIPAN
TEST_1849,18,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_1850,62,LUSC,LUAD,0.18421052,False,,LUSC
TEST_1851,1,LAML,KIPAN,0.0,True,LAML,LAML
TEST_1852,400,STES,UCEC,0.34836066,False,,STES
TEST_1853,6,THCA,THCA,1.0,False,,THCA
TEST_1854,47,STES,ACC,0.23809524,False,,STES
TEST_1855,37,LUAD,COAD,0.16666667,False,,LUAD
TEST_1856,4,THCA,THCA,0.5,False,,THCA
TEST_1857,44,LIHC,GBMLGG,0.22222222,False,,LIHC
TEST_1858,4,PRAD,BRCA,0.5,False,,PRAD
TEST_1859,21,KIPAN,OV,0.2857143,False,,KIPAN
TEST_1860,70,STES,STES,0.20833333,False,,STES
TEST_1861,52,STES,SKCM,0.2,False,,LIHC
TEST_1862,271,STES,COAD,0.2706767,False,,STES
TEST_1863,616,SKCM,COAD,0.4661017,False,,SKCM
TEST_1864,134,STES,BRCA,0.17857143,False,,BLCA
TEST_1865,3,PRAD,BRCA,0.5,False,,PRAD
TEST_1866,0,THYM,KIPAN,0.0,False,,THYM
TEST_1867,28,KIPAN,COAD,0.1875,False,,KIPAN
TEST_1868,14,OV,OV,0.4,False,,SARC
TEST_1869,1358,CESC,PAAD,0.70731705,False,,CESC
TEST_1870,50,STES,OV,0.2,False,,STES
TEST_1871,20,KIPAN,THCA,0.25,False,,KIPAN
TEST_1872,38,STES,STES,0.27272728,False,,STES
TEST_1873,175,LUAD,LUAD,0.2125,False,,LUAD
TEST_1874,21,KIPAN,SARC,0.22222222,False,,KIPAN
TEST_1875,6,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_1876,338,STES,STES,0.26881722,False,,STES
TEST_1877,14,OV,CESC,0.4,False,,OV
TEST_1878,35,STES,COAD,0.2631579,False,,STES
TEST_1879,1,KIPAN,KIPAN,1.0,True,KIPAN,KIRC
TEST_1880,16,OV,SARC,0.6666667,False,,OV
TEST_1881,13,PRAD,OV,0.33333334,False,,PRAD
TEST_1882,21,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_1883,11,PRAD,PRAD,1.0,False,,PRAD
TEST_1884,1,KIPAN,HNSC,1.0,True,KIRC,KIRC
TEST_1885,2,PRAD,PRAD,1.0,False,,PRAD
TEST_1886,36,LIHC,KIPAN,0.22222222,False,,STES
TEST_1887,326,STES,STES,0.29441625,False,,STES
TEST_1888,96,COAD,HNSC,0.16,False,,COAD
TEST_1889,61,LUSC,COAD,0.1923077,False,,LUSC
TEST_1890,48,STES,KIPAN,0.22727273,False,,STES
TEST_1891,11,KIPAN,GBMLGG,0.33333334,False,,SARC
TEST_1892,13,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_1893,72,CESC,UCEC,0.23529412,False,,CESC
TEST_1894,11,KIPAN,PRAD,0.33333334,False,,SARC
TEST_1895,9,BRCA,SKCM,0.4,False,,PRAD
TEST_1896,10,KIPAN,KIPAN,1.0,True,KIRC,KIPAN
TEST_1897,54,STES,STES,0.1923077,False,,HNSC
TEST_1898,23,OV,LUAD,0.3,False,,OV
TEST_1899,7,BRCA,OV,0.6666667,False,,SARC
TEST_1900,29,BLCA,SARC,0.33333334,False,,BLCA
TEST_1901,70,STES,STES,0.16666667,False,,STES
TEST_1902,7,OV,OV,0.6666667,False,,SARC
TEST_1903,558,COAD,SKCM,0.3691756,False,,COAD
TEST_1904,18,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_1905,5,PRAD,GBMLGG,1.0,False,,PRAD
TEST_1906,1590,UCEC,SKCM,0.7859649,False,,COAD
TEST_1907,15,KIPAN,KIRC,0.25,False,,KIPAN
TEST_1908,44,STES,BRCA,0.2857143,False,,LUSC
TEST_1909,7,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_1910,9,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_1911,7,BRCA,BRCA,0.6666667,False,,PRAD
TEST_1912,21,UCEC,UCEC,0.30769232,False,,UCEC
TEST_1913,14,GBMLGG,UCEC,0.5,False,,GBMLGG
TEST_1914,946,ACC,UCEC,0.5265151,False,,DLBC
TEST_1915,50,STES,STES,0.20833333,False,,STES
TEST_1916,80,LUAD,STES,0.16666667,False,,LUAD
TEST_1917,16,KIPAN,KIPAN,0.21428572,False,,KIPAN
TEST_1918,20,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_1919,5,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_1920,43,LUAD,OV,0.16666667,False,,LUSC
TEST_1921,41,LIHC,ACC,0.21052632,False,,LIHC
TEST_1922,1428,UCEC,PAAD,0.76124567,False,,UCEC
TEST_1923,100,LUAD,STES,0.17391305,False,,LUAD
TEST_1924,153,LUAD,HNSC,0.21052632,False,,LUAD
TEST_1925,103,UCEC,GBMLGG,0.15789473,False,,UCEC
TEST_1926,2,THCA,KIPAN,0.0,False,,PRAD
TEST_1927,37,HNSC,STES,0.23529412,False,,HNSC
TEST_1928,46,STES,COAD,0.1904762,False,,STES
TEST_1929,4,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_1930,13,TGCT,THCA,0.5,False,,TGCT
TEST_1931,11,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_1932,24,GBMLGG,SARC,0.25,False,,GBMLGG
TEST_1933,6,BRCA,THCA,0.5,False,,BRCA
TEST_1934,33,STES,DLBC,0.2631579,False,,LUSC
TEST_1935,50,LUAD,HNSC,0.2,False,,LUAD
TEST_1936,4,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_1937,33,KIPAN,TGCT,0.23076923,False,,KIPAN
TEST_1938,45,STES,BLCA,0.21428572,False,,STES
TEST_1939,34,STES,OV,0.18181819,False,,STES
TEST_1940,21,TGCT,PCPG,0.4,False,,TGCT
TEST_1941,12,BRCA,BRCA,0.5,False,,BRCA
TEST_1942,49,HNSC,COAD,0.20588236,False,,HNSC
TEST_1943,6,PRAD,STES,1.0,False,,PRAD
TEST_1944,17,LIHC,LUAD,0.1875,False,,LIHC
TEST_1945,73,STES,BLCA,0.15384616,False,,LUSC
TEST_1946,3,BRCA,BRCA,1.0,False,,BRCA
TEST_1947,47,SKCM,SKCM,0.20833333,False,,SKCM
TEST_1948,3,THCA,KIPAN,0.0,False,,THCA
TEST_1949,13,GBMLGG,KIRC,0.25,False,,GBMLGG
TEST_1950,33,BRCA,OV,0.25,False,,BRCA
TEST_1951,34,HNSC,KIPAN,0.2,False,,HNSC
TEST_1952,15,BRCA,STES,0.33333334,False,,SARC
TEST_1953,79,SKCM,LUSC,0.2195122,False,,SKCM
TEST_1954,51,STES,LUSC,0.20833333,False,,STES
TEST_1955,3,PRAD,KIPAN,0.5,False,,PRAD
TEST_1956,26,KIPAN,BRCA,0.18181819,False,,KIPAN
TEST_1957,68,STES,STES,0.1764706,False,,LUSC
TEST_1958,52,STES,COAD,0.23076923,False,,STES
TEST_1959,18,HNSC,LUSC,0.24,False,,HNSC
TEST_1960,14,KIPAN,PRAD,0.33333334,False,,KIPAN
TEST_1961,18,KIPAN,KIPAN,0.2,False,,KIPAN
TEST_1962,25,OV,BRCA,0.25,False,,OV
TEST_1963,38,KIPAN,LUSC,0.2857143,False,,KIPAN
TEST_1964,37,STES,OV,0.23529412,False,,STES
TEST_1965,0,THYM,KIPAN,0.0,False,,THYM
TEST_1966,143,UCEC,LUSC,0.1923077,False,,UCEC
TEST_1967,60,STES,UCEC,0.17073171,False,,LUAD
TEST_1968,88,BLCA,STES,0.16216215,False,,BLCA
TEST_1969,19,STES,HNSC,0.36363637,False,,LIHC
TEST_1970,9,SARC,PAAD,0.2857143,False,,SARC
TEST_1971,29,HNSC,BRCA,0.21428572,False,,HNSC
TEST_1972,29,STES,BRCA,0.21428572,False,,STES
TEST_1973,14,KIPAN,KIPAN,0.33333334,False,,KIPAN
TEST_1974,18,TGCT,CESC,0.2857143,False,,TGCT
TEST_1975,5,BRCA,BRCA,1.0,False,,BRCA
TEST_1976,4,PCPG,KIPAN,0.0,False,,PCPG
TEST_1977,7,BRCA,KIPAN,0.0,False,,PRAD
TEST_1978,5,LAML,BRCA,1.0,False,,LAML
TEST_1979,1,LAML,KIPAN,0.0,True,LAML,LAML
TEST_1980,41,HNSC,THYM,0.16666667,False,,CESC
TEST_1981,46,LUSC,STES,0.25,False,,LUSC
TEST_1982,31,SKCM,PRAD,0.22222222,False,,LUAD
TEST_1983,17,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_1984,35,HNSC,STES,0.22222222,False,,HNSC
TEST_1985,6,BRCA,BRCA,1.0,False,,BRCA
TEST_1986,24,BRCA,PRAD,0.2857143,False,,KIPAN
TEST_1987,667,UCEC,SKCM,0.5,False,,UCEC
TEST_1988,37,STES,COAD,0.21052632,False,,STES
TEST_1989,22,KIPAN,PRAD,0.22222222,False,,KIPAN
TEST_1990,7,PCPG,THYM,0.33333334,False,,PCPG
TEST_1991,45,STES,COAD,0.2,False,,LUAD
TEST_1992,11,KIPAN,KIPAN,0.33333334,False,,KIPAN
TEST_1993,4,BRCA,BRCA,0.5,False,,BRCA
TEST_1994,47,LUSC,BRCA,0.29411766,False,,LUSC
TEST_1995,55,STES,COAD,0.24,False,,LUSC
TEST_1996,38,STES,LUSC,0.2173913,False,,STES
TEST_1997,9,SKCM,THCA,0.6666667,False,,THCA
TEST_1998,32,LUAD,GBMLGG,0.25,False,,LUSC
TEST_1999,632,STES,SKCM,0.40647483,False,,STES
TEST_2000,51,STES,COAD,0.1923077,False,,STES
TEST_2001,30,LIHC,STES,0.30769232,False,,LIHC
TEST_2002,12,BRCA,LUAD,0.5,False,,SARC
TEST_2003,5,OV,OV,0.6666667,False,,SARC
TEST_2004,60,BRCA,LUSC,0.1627907,False,,BRCA
TEST_2005,6,BRCA,BRCA,0.5,False,,BRCA
TEST_2006,35,STES,COAD,0.22727273,False,,STES
TEST_2007,8,BRCA,PRAD,1.0,False,,SARC
TEST_2008,8,BRCA,UCEC,0.5,False,,BRCA
TEST_2009,8,BRCA,BRCA,0.6666667,False,,BRCA
TEST_2010,7,PRAD,PRAD,0.5,False,,PRAD
TEST_2011,50,STES,STES,0.18518518,False,,STES
TEST_2012,13,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2013,29,ACC,LAML,0.33333334,False,,ACC
TEST_2014,19,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2015,4,PRAD,KIPAN,0.5,False,,PRAD
TEST_2016,56,STES,UCEC,0.22222222,False,,UCEC
TEST_2017,3,PRAD,KIPAN,0.0,False,,PRAD
TEST_2018,54,STES,LUAD,0.22222222,False,,STES
TEST_2019,49,STES,COAD,0.2173913,False,,LUAD
TEST_2020,48,LUAD,LUSC,0.18604651,False,,LUAD
TEST_2021,22,BRCA,COAD,0.4,False,,HNSC
TEST_2022,10,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2023,64,UCEC,SKCM,0.17391305,False,,UCEC
TEST_2024,8,KIPAN,HNSC,1.0,True,KIRC,KIPAN
TEST_2025,55,STES,HNSC,0.17142858,False,,LUSC
TEST_2026,103,BLCA,HNSC,0.14285715,False,,BLCA
TEST_2027,4,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_2028,47,SKCM,BRCA,0.22222222,False,,COAD
TEST_2029,11,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2030,11,KIPAN,KIPAN,1.0,False,,KIPAN
TEST_2031,81,LUSC,PAAD,0.18181819,False,,LUSC
TEST_2032,11,BRCA,COAD,0.22222222,False,,SARC
TEST_2033,43,STES,KIPAN,0.2,False,,STES
TEST_2034,64,STES,STES,0.21428572,False,,STES
TEST_2035,7,BRCA,THYM,1.0,False,,PRAD
TEST_2036,54,LUAD,OV,0.20833333,False,,STES
TEST_2037,49,STES,STES,0.2,False,,STES
TEST_2038,72,STES,STES,0.16071428,False,,LUSC
TEST_2039,16,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2040,545,COAD,UCEC,0.38602942,False,,STES
TEST_2041,15,KIPAN,THCA,0.25,False,,KIPAN
TEST_2042,39,CESC,KIPAN,0.2,False,,CESC
TEST_2043,39,LUSC,LIHC,0.21428572,False,,LUSC
TEST_2044,32,LUAD,ACC,0.25,False,,LUAD
TEST_2045,49,STES,BRCA,0.21052632,False,,STES
TEST_2046,0,THYM,KIPAN,0.0,False,,THYM
TEST_2047,10,OV,SARC,0.5,False,,PAAD
TEST_2048,233,SKCM,SKCM,0.27659574,False,,SKCM
TEST_2049,7,THCA,THCA,1.0,False,,THCA
TEST_2050,16,OV,BRCA,0.33333334,False,,OV
TEST_2051,35,STES,STES,0.21052632,False,,STES
TEST_2052,66,STES,GBMLGG,0.21052632,False,,STES
TEST_2053,52,STES,LUSC,0.20689656,False,,STES
TEST_2054,257,COAD,UCEC,0.24537037,False,,COAD
TEST_2055,7,THCA,THCA,1.0,False,,THCA
TEST_2056,1,KIPAN,KIPAN,1.0,True,KIPAN,KIRC
TEST_2057,41,LUAD,GBMLGG,0.17391305,False,,LUAD
TEST_2058,50,STES,LUSC,0.2,False,,LUSC
TEST_2059,0,THYM,KIPAN,0.0,False,,THYM
TEST_2060,55,HNSC,HNSC,0.21875,False,,HNSC
TEST_2061,54,STES,COAD,0.1875,False,,BLCA
TEST_2062,55,STES,KIPAN,0.1923077,False,,STES
TEST_2063,661,COAD,SKCM,0.44285715,False,,STES
TEST_2064,15,BRCA,STES,0.5,False,,KIRC
TEST_2065,19,KIPAN,PRAD,1.0,False,,KIPAN
TEST_2066,8,BRCA,THCA,1.0,False,,PRAD
TEST_2067,80,LUSC,LUSC,0.1904762,False,,LUSC
TEST_2068,42,STES,COAD,0.2173913,False,,STES
TEST_2069,4,LAML,LAML,1.0,False,,LAML
TEST_2070,36,COAD,LUSC,0.1764706,False,,COAD
TEST_2071,16,BRCA,TGCT,0.4,False,,SARC
TEST_2072,12,TGCT,ACC,0.25,False,,TGCT
TEST_2073,296,SKCM,STES,0.31753555,False,,SKCM
TEST_2074,4,THCA,THCA,0.6666667,False,,THCA
TEST_2075,78,STES,STES,0.17948718,False,,LUSC
TEST_2076,46,BLCA,SARC,0.2,False,,LUSC
TEST_2077,240,STES,STES,0.26373628,False,,STES
TEST_2078,377,STES,STES,0.32019705,False,,STES
TEST_2079,18,OV,BRCA,0.2857143,False,,OV
TEST_2080,7,BRCA,BRCA,0.4,False,,BRCA
TEST_2081,15,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2082,2,PCPG,KIPAN,0.0,False,,PCPG
TEST_2083,5,PRAD,THYM,0.33333334,False,,SARC
TEST_2084,43,STES,STES,0.1764706,False,,STES
TEST_2085,48,LUAD,PAAD,0.1904762,False,,LUAD
TEST_2086,1,KIPAN,KIPAN,1.0,True,KIRC,KIPAN
TEST_2087,53,STES,PAAD,0.2,False,,STES
TEST_2088,44,STES,LUAD,0.2857143,False,,STES
TEST_2089,10,BRCA,GBMLGG,0.2857143,False,,SARC
TEST_2090,45,STES,KIPAN,0.2173913,False,,LUSC
TEST_2091,2,PRAD,KIPAN,0.0,False,,PRAD
TEST_2092,29,LIHC,LIHC,0.1764706,False,,LIHC
TEST_2093,31,KIPAN,KIRC,0.25,False,,KIPAN
TEST_2094,19,TGCT,PCPG,0.18181819,False,,KIPAN
TEST_2095,2,PRAD,KIPAN,0.0,False,,PRAD
TEST_2096,5,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_2097,93,STES,STES,0.1875,False,,STES
TEST_2098,19,BRCA,KIPAN,0.25,False,,BRCA
TEST_2099,25,KIPAN,THCA,0.33333334,False,,KIPAN
TEST_2100,82,LUAD,STES,0.16666667,False,,BLCA
TEST_2101,76,SKCM,STES,0.18421052,False,,LUAD
TEST_2102,54,STES,BRCA,0.26666668,False,,STES
TEST_2103,72,STES,LUSC,0.21276596,False,,STES
TEST_2104,58,LUAD,PAAD,0.22222222,False,,LUAD
TEST_2105,86,LUAD,SKCM,0.15957446,False,,LUAD
TEST_2106,20,GBMLGG,GBMLGG,0.3,False,,GBMLGG
TEST_2107,12,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2108,25,COAD,COAD,0.26666668,False,,COAD
TEST_2109,53,BRCA,LUSC,0.21875,False,,BRCA
TEST_2110,78,STES,BRCA,0.16666667,False,,LUSC
TEST_2111,29,LIHC,KIPAN,0.2857143,False,,CESC
TEST_2112,6,BRCA,BRCA,0.5,False,,BRCA
TEST_2113,14,BRCA,PRAD,0.5,False,,SARC
TEST_2114,1,PRAD,KIPAN,1.0,False,,PRAD
TEST_2115,5,BRCA,STES,1.0,False,,PRAD
TEST_2116,14,BRCA,BRCA,1.0,False,,BRCA
TEST_2117,5,BRCA,BRCA,0.5,False,,SARC
TEST_2118,0,THYM,KIPAN,0.0,False,,THYM
TEST_2119,40,STES,LUSC,0.1923077,False,,STES
TEST_2120,12,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2121,36,COAD,COAD,0.25,False,,COAD
TEST_2122,32,OV,HNSC,0.27272728,False,,OV
TEST_2123,35,COAD,OV,0.26666668,False,,COAD
TEST_2124,53,BLCA,STES,0.23529412,False,,BLCA
TEST_2125,95,BRCA,STES,0.16981132,False,,COAD
TEST_2126,8,BRCA,BRCA,0.6666667,False,,BRCA
TEST_2127,46,BRCA,UCEC,0.1627907,False,,BRCA
TEST_2128,37,OV,SARC,0.33333334,False,,OV
TEST_2129,7,PRAD,BRCA,1.0,False,,PRAD
TEST_2130,53,LUAD,COAD,0.23529412,False,,LUAD
TEST_2131,29,LUSC,LUSC,0.2173913,False,,LUSC
TEST_2132,0,THYM,KIPAN,0.0,False,,THYM
TEST_2133,49,COAD,COAD,0.1904762,False,,COAD
TEST_2134,10,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2135,47,STES,KIPAN,0.22727273,False,,STES
TEST_2136,52,LUAD,LUAD,0.1875,False,,LUAD
TEST_2137,77,SKCM,OV,0.21428572,False,,SKCM
TEST_2138,921,ACC,SKCM,0.5071942,False,,ACC
TEST_2139,45,STES,UCEC,0.36363637,False,,LUSC
TEST_2140,664,COAD,SKCM,0.47311828,False,,COAD
TEST_2141,58,STES,STES,0.2,False,,BLCA
TEST_2142,74,BLCA,LUSC,0.21212122,False,,BLCA
TEST_2143,47,LIHC,LIHC,0.21052632,False,,LIHC
TEST_2144,16,HNSC,HNSC,0.375,False,,HNSC
TEST_2145,32,KIPAN,COAD,0.23076923,False,,COAD
TEST_2146,23,KIPAN,KIRC,1.0,True,KIRC,KIPAN
TEST_2147,17,GBMLGG,SARC,0.3,False,,GBMLGG
TEST_2148,62,BLCA,BLCA,0.22727273,False,,BLCA
TEST_2149,47,STES,OV,0.1904762,False,,STES
TEST_2150,1,LAML,KIPAN,0.0,True,LAML,LAML
TEST_2151,11,BRCA,PRAD,0.5,False,,SARC
TEST_2152,35,COAD,COAD,0.22222222,False,,COAD
TEST_2153,0,THYM,KIPAN,0.0,False,,THYM
TEST_2154,26,BRCA,BRCA,0.3,False,,BRCA
TEST_2155,38,ACC,TGCT,0.27272728,False,,ACC
TEST_2156,10,OV,UCEC,0.33333334,False,,OV
TEST_2157,13,OV,STES,0.2857143,False,,OV
TEST_2158,16,ACC,THYM,0.5,False,,ACC
TEST_2159,15,UCEC,UCEC,0.2857143,False,,UCEC
TEST_2160,53,STES,GBMLGG,0.2631579,False,,STES
TEST_2161,34,STES,HNSC,0.23529412,False,,STES
TEST_2162,49,STES,TGCT,0.2,False,,STES
TEST_2163,2,LGG,LGG,1.0,True,LGG,LGG
TEST_2164,8,BRCA,BRCA,1.0,False,,SARC
TEST_2165,3,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_2166,195,SKCM,SKCM,0.272,False,,SKCM
TEST_2167,8,GBMLGG,LGG,1.0,True,LGG,GBMLGG
TEST_2168,50,STES,BLCA,0.16666667,False,,STES
TEST_2169,42,STES,HNSC,0.21428572,False,,STES
TEST_2170,37,STES,LUSC,0.27272728,False,,STES
TEST_2171,10,SARC,BRCA,0.5,False,,SARC
TEST_2172,24,BRCA,COAD,0.23529412,False,,BRCA
TEST_2173,72,SKCM,SKCM,0.21875,False,,SKCM
TEST_2174,29,KIPAN,STES,0.1875,False,,KIPAN
TEST_2175,12,GBMLGG,UCEC,0.33333334,False,,GBMLGG
TEST_2176,13,LGG,GBMLGG,1.0,True,GBMLGG,LGG
TEST_2177,374,STES,STES,0.27826086,False,,STES
TEST_2178,16,GBMLGG,GBMLGG,0.375,False,,GBMLGG
TEST_2179,5,BRCA,BRCA,1.0,False,,PRAD
TEST_2180,37,LIHC,COAD,0.23809524,False,,LUAD
TEST_2181,39,LUAD,SKCM,0.23809524,False,,LUAD
TEST_2182,14,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2183,10,BRCA,BRCA,1.0,False,,BRCA
TEST_2184,6,BRCA,KIPAN,0.5,False,,BRCA
TEST_2185,16,OV,BRCA,0.5,False,,SARC
TEST_2186,32,STES,STES,0.2,False,,STES
TEST_2187,37,STES,KIPAN,0.25,False,,STES
TEST_2188,15,KIRC,KIPAN,1.0,True,KIPAN,KIRC
TEST_2189,594,BRCA,UCEC,0.42066422,False,,BRCA
TEST_2190,10,SKCM,THCA,0.4,False,,SKCM
TEST_2191,30,STES,PCPG,0.22222222,False,,STES
TEST_2192,46,PRAD,KIPAN,0.18181819,False,,PRAD
TEST_2193,32,OV,OV,0.3,False,,OV
TEST_2194,41,STES,COAD,0.23529412,False,,STES
TEST_2195,509,STES,SKCM,0.4050179,False,,STES
TEST_2196,131,STES,LUAD,0.16666667,False,,STES
TEST_2197,36,HNSC,BRCA,0.26666668,False,,HNSC
TEST_2198,32,STES,SARC,0.3,False,,STES
TEST_2199,132,LUSC,SKCM,0.20338982,False,,LUSC
TEST_2200,50,LUSC,GBMLGG,0.2173913,False,,LUSC
TEST_2201,8,BRCA,THYM,0.5,False,,SARC
TEST_2202,434,STES,UCEC,0.3618677,False,,COAD
TEST_2203,54,STES,COAD,0.2,False,,STES
TEST_2204,15,OV,LUAD,0.375,False,,OV
TEST_2205,3,LAML,BRCA,1.0,False,,THYM
TEST_2206,34,LUAD,STES,0.21428572,False,,LUAD
TEST_2207,22,LUAD,BRCA,0.22222222,False,,LUAD
TEST_2208,51,STES,COAD,0.2173913,False,,STES
TEST_2209,35,STES,OV,0.25,False,,STES
TEST_2210,14,TGCT,THYM,1.0,False,,KIPAN
TEST_2211,20,OV,PAAD,0.3,False,,OV
TEST_2212,16,SARC,THYM,0.33333334,False,,SARC
TEST_2213,8,PCPG,THYM,0.33333334,False,,SARC
TEST_2214,107,UCEC,STES,0.21052632,False,,UCEC
TEST_2215,44,LUSC,SKCM,0.20689656,False,,LUSC
TEST_2216,35,STES,OV,0.27272728,False,,STES
TEST_2217,40,STES,OV,0.26666668,False,,COAD
TEST_2218,1,THYM,BRCA,1.0,False,,THYM
TEST_2219,66,LUAD,COAD,0.18518518,False,,LUAD
TEST_2220,21,BRCA,KIPAN,0.33333334,False,,BRCA
TEST_2221,4,LGG,LGG,1.0,True,GBMLGG,LGG
TEST_2222,15,BRCA,LAML,1.0,False,,SARC
